088910108,10108-889,"CONEXUS CREDIT UNION, Assiniboia Branch, 400 Centre St, P.O. Box 760, Assiniboia, SK S0H 0B0"
088910298,10298-889,"DIAMOND NORTH CREDIT UNION, Albertville, General Delivery, Albertville, SK S0J 0A0"
088910348,10348-889,"INNOVATION CREDIT UNION, Ponteix Branch, P.O. Box 388, Ponteix, SK S0N 1Z0"
088910488,10488-889,"RADIUS CREDIT UNION LTD, Ceylon-Hardy, P.O. Box 99, Ceylon, SK S0C 0T0"
088910538,10538-889,"INNOVATION CREDIT UNION, Wilkie Branch, Box 849, Wilkie, SK S0K 4W0"
088910678,10678-889,"CONEXUS CREDIT UNION, Drake Branch, 117 Francis St, Box 1, Drake, SK S0K 1H0"
088910728,10728-889,"EDAM CREDIT UNION LIMITED, P.O. Box 68, Edam, SK S0M 0V0"
088910918,10918-889,"INNOVATION CREDIT UNION, Goodsoil, P.O. Box 88, Goodsoil, SK S0M 1A0"
088911148,11148-889,"AFFINITY CREDIT UNION 2013, Kenaston, P.O. Box 70, Kenaston, SK S0G 2N0"
088911288,11288-889,"WEYBURN CREDIT UNION LIMITED, Lang Branch, 208 Main St., PO Box 130, Lang, SK S0G 2W0"
088911338,11338-889,"SANDHILLS CREDIT UNION, Leader Branch, 202 1st Avenue West, P.O. Box 249, Leader, SK S0N 1H0"
088911478,11478-889,"MACKLIN CREDIT UNION LIMITED, P.O. Box 326, Macklin, SK S0L 2C0"
088911528,11528-889,"CYPRESS CREDIT UNION LIMITED, Maple Creek Branch, P.O. Box 1060, Maple Creek, SK S0N 1N0"
088911668,11668-889,"AFFINITY CREDIT UNION 2013, MINTON-GLADMAR BRANCH, P.O. Box 79, Minton, SK S0C 1T0"
088911718,11718-889,"CONEXUS CREDIT UNION, South Hill Branch, 80 High St, P.O. Box 640, Moose Jaw, SK S6H 1S3"
088911858,11858-889,"AFFINITY CREDIT UNION 2013, Nokomis Branch, P.O. Box 339, Nokomis, SK S0G 3R0"
088911908,11908-889,"CONEXUS CREDIT UNION, Moose Jaw Branch, 80 High St, PO Bo 640, Moose Jaw, SK S6H 4P4"
088912088,12088-889,"CONEXUS CREDIT UNION, Meath Park Branch, 101 Railway Ave W, P.O. Box 178, Meath Park, SK S0J 2J0"
088912138,12138-889,"CROSSROADS CREDIT UNION, Rama Sub-Agency, General Delivery, Rama, SK S0A 3H0"
088912278,12278-889,"PRAIRIE CENTRE CREDIT UNION, Rosetown Branch, Box 940, Rosetown, SK S0L 2V0"
088912328,12328-889,"AFFINITY CREDIT UNION 2013, Main Branch, Box 190, St Brieux, SK S0K 3V0"
088912468,12468-889,"AFFINITY CREDIT UNION 2013, 8th Street Branch, 2201-8th Street East, Saskatoon, SK S7H 0V4"
088912518,12518-889,"INNOVATION CREDIT UNION, Sceptre Branch, PO Box 120, Lancer, SK S0N 1G0"
088912658,12658-889,"CONEXUS CREDIT UNION, Commercial Lending Support, 1960 Albert Street, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088912708,12708-889,"AFFINITY CREDIT UNION 2013, Simpson, Box 40, Simpson, SK S0G 4M0"
088912948,12948-889,"UNITY CREDIT UNION LIMITED, Tramping Lake Branch, 120 2nd Ave East, P.O. Box 370, Unity, SK S0K 4L0"
088913078,13078-889,"AFFINITY CREDIT UNION 2013, Weldon Branch, 902 7 Avenue North, Saskatoon, P.O. Box 1330, Weldon, SK S7K 3P4"
088913128,13128-889,"CONEXUS CREDIT UNION, Wilcox Branch, P.O. Box 250, Wilcox, SK S0G 5E0"
088913318,13318-889,"CONEXUS CREDIT UNION, Park Street Branch, 570 University Park Drive, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088913458,03178-889,"CORNERSTONE CREDIT UNION, Yorkton Branch, 64 Broadway East, PO Box 1210, Yorkton, SK S3N 2X3 (Sub to 03178)"
088913508,13508-889,"AFFINITY CREDIT UNION 2013, Hague, Box 432, Hague, SK S0K 1X0"
088914308,14308-889,"CONEXUS CREDIT UNION, Consumer Lending Support, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088914498,14498-889,"INNOVATION CREDIT UNION, Shamrock Branch, P.O. Box 64, Hodgeville, SK S0H 2B0"
088914548,14548-889,"AFFINITY CREDIT UNION 2013, Langham Internal, PO Box 30, Langham, SK S0K 2L0"
088914688,14688-889,"WEYBURN CREDIT UNION LIMITED, Yellow Grass, 108 Souris St, PO Box 218, Yellow Grass, SK S0G 5J0"
088914878,14878-889,"CONEXUS CREDIT UNION, Kensington, 275 Kensington Blvd, Saskatoon, SK S7L 6V7"
088920008,20008-889,"PRAIRIE CENTRE CREDIT UNION, Dinsmore Branch, PO Box 130, Dinsmore, SK S0L 0T0"
088920198,20198-889,"BENGOUGH CREDIT UNION, Box 70, Bengough, SK S0C 0K0"
088920248,20248-889,"AFFINITY CREDIT UNION 2013, Bracken Branch, P.O. Box 1359, Shaunavon, SK S0N 2M0"
088920388,20388-889,"AFFINITY CREDIT UNION 2013, Prince Albert, 650 801-15th Street East, Prince Albert, SK S6V 0C7"
088920438,20438-889,"CROSSROADS CREDIT UNION, Preeceville Branch, Box 680, Preeceville, SK S0A 3B0"
088920578,20578-889,"CONEXUS CREDIT UNION, Cupar Branch, 111 Stanley St, P.O. Box 430, Cupar, SK S0G 0Y0"
088920768,20768-889,"NORTH VALLEY CREDIT UNION, Esterhazy Branch, P.O. Box 1389, Esterhazy, SK S0A 0X0"
088920818,20818-889,"PRAIRIE CENTRE CREDIT UNION, Eston Outlet, P.O. Box 129, Eston, SK S0L 1A0"
088920958,20958-889,"HORIZON CREDIT UNION, Grayson Branch, 491 Railway Avenue, P.O. Box 56, Grayson, SK S0A 1E0"
088921048,21048-889,"CONEXUS CREDIT UNION, Holdfast Branch, 815 Main St, Box 10, Holdfast, SK S0G 2H0"
088921238,21238-889,"PRAIRIE CENTRE CREDIT UNION, Elrose Outlet, P.O. Box 39, Elrose, SK S0L 0Z0"
088921378,21378-889,"CONEXUS CREDIT UNION, Commercial Business - Regina, 1960 Albert St., Regina, SK S4P 2T4"
088921428,21428-889,"SYNERGY CREDIT UNION LTD, Neilburg Branch, P.O. Box 56, Neilburg, SK S0M 2C0"
088921618,21618-889,"CYPRESS CREDIT UNION, P.O. Box 69, Mendham, SK S0N 1P0"
088921758,21758-889,"CONEXUS CREDIT UNION, Moosomin Branch, 714 Main Street, Box 490, Moosomin, SK S0G 3N0"
088921808,21808-889,"AFFINITY CREDIT UNION 2013, Muenster Branch, P.O. Box 69, Muenster, SK S0K 2Y0"
088921998,21998-889,"INNOVATION CREDIT UNION, Pennant Branch, PO Box 410, Cabri, SK S0N 0J0"
088922038,22038-889,"AFFINITY CREDIT UNION 2013, City Centre, 130 1st  Ave N, Saskatoon, SK S7K 0G1"
088922178,22178-889,"CONEXUS CREDIT UNION, Support Office 3, 2800 2nd Ave West, Prince Albert, SK S6V 5Z4"
088922228,22228-889,"PLAINSVIEW CREDIT UNION, Riceton Branch, 86 Great Plains Road, Emerald Park, SK S4L 1C3"
088922368,22368-889,"AFFINITY CREDIT UNION 2013, St Marys, 1515-20th St West, Saskatoon, SK S7M 0Z5"
088922418,22418-889,"AFFINITY CREDIT UNION 2013, Rosthern Branch, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088922558,22558-889,"AFFINITY CREDIT UNION 2013, Canwood Branch, P.O. Box 8, Canwood, SK S0J 0K0"
088922608,22608-889,"CONEXUS CREDIT UNION, College Branch, 1960 Albert Street, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088922798,22798-889,"TCU FINANCIAL GROUP, Head Office, P.O. Box 5050, Saskatoon, SK S7K 4E3"
088922848,22848-889,"STOUGHTON CREDIT UNION LIMITED, Kisbey Branch, PO Box 250, Kisbey, SK S0G 1L0"
088922988,22988-889,"AFFINITY CREDIT UNION 2013, Val Marie Branch, 399 Centre St, P.O. Box 180, Shaunavon, SK S0N 2M0"
088923168,23168-889,"CORNERSTONE CREDIT UNION, Wynyard Branch, 302 Boxworth Street, P.O. Box 400, Wynyard, SK S0A 4T0"
088923218,23218-889,"RADIUS CREDIT UNION, Tribune Branch, P.O. Box 126, Tribune, SK S0C 2M0"
088923408,23408-889,"CONEXUS CREDIT UNION, Lanigan Branch, 34 Downing Drive, Box 340, Lanigan, SK S0K 2M0"
088923598,23598-889,"SYNERGY CREDIT UNION LTD, Head Office, 4907 50th Street, P.O. Box 798, Lloydminster, SK S9V 1C1"
088923788,23788-889,"CORNERSTONE CREDIT UNION, Bjorkdale Branch, 1202 - 100th Ave, P.O. Box 455, Tisdale, SK S0E 1T0"
088923838,23838-889,"CONCENTRA FINANCIAL, Accounting, 2055 Albert St, Box 3030, Regina, SK S4P 3G8"
088923978,53538-889,"AFFINITY CREDIT UNION 2013, Lenore Branch, 7 Assiniboine Drive, Saskatoon, SK S7K 1H1 (Sub to 53538)"
088924208,24208-889,"AFFINITY CREDIT UNION 2013, Commercial Service Centre, 130 1st Avenue North, Saskatoon, SK S7K 0G1"
088924448,24448-889,"AFFINITY CREDIT UNION 2013, Martensville Branch, 7 Centennial Drive North, PO Box 490, Martensville, SK S0K 2T0"
088924588,24588-889,"CONCENTRA FINANCIAL, Commercial and Corporate Solutions, 149N 8500 MacLeod Trail S.E., Calgary, AB T2H 2N1"
088930098,83568-889,"AFFINITY CREDIT UNION 2013, Asquith Branch, Box 158, Asquith, SK S0K 0J0 (Sub to 83568)"
088930148,30148-889,"INNOVATION CREDIT UNION, Glaslyn Branch, P.O. Box 186, Glaslyn, SK S0M 0Y0"
088930338,30338-889,"AFFINITY CREDIT UNION 2013, St Louis Branch, 650 - 801 15 Street East, P.O. Box 477, Prince Albert, SK S6V 0C7"
088930478,30478-889,"DIAMOND NORTH CREDIT UNION, Carrot River Branch, Box 639, Carrot River, SK S0E 0L0"
088930528,30528-889,"CHURCHBRIDGE CREDIT UNION, Langenburg Branch, P.O. Box 187, Langenburg, SK S0A 2A0"
088930668,30668-889,"INNOVATION CREDIT UNION, Dorintosh Branch, 105 3rd Ave W, P.O. Box 190, Meadow Lake, SK S9X 1T4"
088930718,30718-889,"INNOVATION CREDIT UNION, Eastend Branch, P.O. Box 369, Eastend, SK S0N 0T0"
088930858,30858-889,"CYPRESS CREDIT UNION LIMITED, Fov Valley, Box 88, Fox Valley, SK S0N 0V0"
088930908,30908-889,"HORIZON CREDIT UNION, Goodeve Branch, P.O. Box 10, Goodeve, SK S0A 1C0"
088931088,31088-889,"PLAINSVIEW CREDIT UNION, Indian Head Branch, P.O. Box 310, Indian Head, SK S0G 4A0"
088931138,31138-889,"ACCENT CREDIT UNION, Kelvington Br, 102-1st Avenue West, Box 459, Kelvington, SK S0A 1W0"
088931278,31278-889,"BIGGAR & DISTRICT CREDIT UNION LTD., Landis, P.O. Box 220, Landis, SK S0K 2K0"
088931328,31328-889,"SYNERGY CREDIT UNION LTD, Lashburn Branch, Box 298, Lashburn, SK S0M 1H0"
088931468,31468-889,"CHURCHBRIDGE CREDIT UNION, Macnutt Branch, PO Box 187, Langenburg, SK S0A 2A0"
088931518,31518-889,"AFFINITY CREDIT UNION 2013, Manor Branch, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088931658,31658-889,"AFFINITY CREDIT UNION 2013, Milestone, P.O. Box 144, Milestone, SK S0G 3L0"
088931898,31898-889,"PRAIRIE CENTRE CREDIT UNION, Outlook Outlet, P.O. Box 339, Outlook, SK S0L 2N0"
088931948,31948-889,"AFFINITY CREDIT UNION 2013, Pelly Branch, P.O. Box 477, Norquay, SK S0A 2V0"
088932078,32078-889,"CONEXUS CREDIT UNION, Domremy Branch, 216 1st Street S., PO Box 250, Wakaw, SK S0K 4P0"
088932128,32128-889,"RADIUS CREDIT UNION LTD, Radville Branch, Box 279, Radville, SK S0C 2G0"
088932268,32268-889,"ROCKGLEN-KILLDEER CREDIT UNION LTD, P.O. Box 218, Rockglen, SK S0H 3R0"
088932318,32318-889,"CONEXUS CREDIT UNION, St Benedict Branch, Main Street, P.O. Box 99, Middle Lake, SK S0K 2X0"
088932458,92478-889,"AFFINITY CREDIT UNION 2013, Mayfair Branch, 1624-33rd Street West, Saskatoon, SK S7L 0V5 (Sub to 92478)"
088932508,32508-889,"AFFINITY CREDIT UNION 2013, Warman Branch, 204 Central Street West, Warman, SK S0K 4S0"
088932748,32748-889,"AFFINITY CREDIT UNION 2013, Spalding, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088932888,32888-889,"CORNERSTONE CREDIT UNION, Theodore, Box 400, Theodore, SK S0A 4C0"
088932938,32938-889,"RADIUS CREDIT UNION, Torquay Branch, P.O. Box 30, Torquay, SK S0C 2L0"
088933068,33068-889,"AFFINITY CREDIT UNION 2013, Bulyea Branch, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088933118,33118-889,"CONEXUS CREDIT UNION, Whitewood Branch, 603 3rd Ave, P.O. Box 638, Whitewood, SK S0G 5C0"
088933258,33258-889,"CYPRESS CREDIT UNION LIMITED, Consul Branch, P.O. Box 56, Consul, SK S0N 0P0"
088933308,33308-889,"CONEXUS CREDIT UNION, South Albert Branch, 4540 Albert St, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088933498,33498-889,"INNOVATION CREDIT UNION, Battleford Branch, 131 22nd St. W, P.O. Box 160, Battleford, SK S0M 0E0"
088933548,33548-889,"AFFINITY CREDIT UNION 2013, Borden Branch, P.O. Box 60, Borden, SK S0K 0N0"
088934298,34298-889,"PRAIRIE CENTRE CREDIT UNION, Administration Office, PO Box 940, Rosetown, SK S0L 2V0"
088934348,34348-889,"INNOVATION CREDIT UNION, Dealer Finance Branch, 198-1st Ave NE, PO Box 1090, Swift Current, SK S9H 3X3"
088934488,34488-889,"INNOVATION CREDIT UNION, Coderre Branch, PO Box 90, Gravelbourg, SK S0H 1X0"
088934538,34538-889,"PLAINSVIEW CREDIT UNION, Arcola Branch, General Delivery, Arcola, SK S0C 0G0"
088934678,34678-889,"INNOVATION CREDIT UNION, Climax Branch, Box 90, PO Box 240, Frontier, SK S0N 0W0"
088934728,34728-889,"AFFINITY CREDIT UNION 2013, Aberdeen, 2201 - 8th Street East, Saskatoon, SK S7H 0V2"
088934868,34868-889,"CONEXUS CREDIT UNION, Mobile Mortgage Specialists, 2800 2 Avenue West, Prince Albert, SK S6V 5Z4"
088934918,34918-889,"INNOVATION CREDIT UNION, Mobile Advice Centre 2, 1202 102nd St, Po Box 638 STN Main, North Battleford, SK S9A 2Y7"
088940048,40048-889,"PRAIRIE PRIDE CREDIT UNION, Alida Branch, P.O. Box 9, Alida, SK S0C 0B0"
088940188,40188-889,"PRAIRIE CENTRE CREDIT UNION, Beechy Outlet, P.O. Box 8, Beechy, SK S0L 0C0"
088940238,40238-889,"AFFINITY CREDIT UNION 2013, Birch Hills Branch, Box 129, Birch Hills, SK S0J 0G0"
088940378,40378-889,"AFFINITY CREDIT UNION 2013, Regina / la CP, 2101 Scarth Street, Regina, SK S4P 2H9"
088940428,40428-889,"CROSSROADS CREDIT UNION, Canora Branch, 113 2nd Avenue East, Box 2006, Canora, SK S0A 0L0"
088940568,40568-889,"SYNERGY CREDIT UNION LTD, 29th Street, 4907-50th Street, P.O. Box 798, Lloydminster, SK S9V 1C1"
088940618,40618-889,"DELISLE CREDIT UNION LIMITED, P.O. Box 10, Delisle, SK S0L 0P0"
088940758,40758-889,"AFFINITY CREDIT UNION 2013, Englefeld, 124 Main Street, P.O. Box 190, Watson, SK S0K 4V0"
088940808,40808-889,"AFFINITY CREDIT UNION 2013, Oxbow Branch, P.O. Box 88, Oxbow, SK S0C 2B0"
088941178,41178-889,"SYNERGY CREDIT UNION LTD, Kindersley, P.O. Box 1300, Kindersley, SK S0L 1S0"
088941228,41228-889,"PRAIRIE CENTRE CREDIT UNION, Kyle Outlet, P.O. Box 220, Kyle, SK S0L 1T0"
088941368,41368-889,"CORNERSTONE CREDIT UNION, Lestock Branch, 401 2nd Avenue, P.O. Box 207, Kelliher, SK S0A 1V0"
088941418,41418-889,"SYNERGY CREDIT UNION LTD, Paradise Hill Branch, P.O. Box 310, Paradise Hill, SK S0M 2G0"
088941558,41558-889,"SYNERGY CREDIT UNION LTD, Marshall Branch, P.O. Box 8, Marshall, SK S0M 1P0"
088941608,41608-889,"HORIZON CREDIT UNION, Melville Branch, 136-3rd Avenue East, P.O. Box 1900, Melville, SK S0A 2P0"
088941798,41798-889,"CORNERSTONE CREDIT UNION, Elfros (M), 302 Bosworth, P.O. Box 400, Wynyard, SK S0A 4T0"
088941848,41848-889,"DIAMOND NORTH CREDIT UNION, Nipawin Branch, P.O. Box 2074, Nipawin, SK S0E 1E0"
088941988,41988-889,"INNOVATION CREDIT UNION, Chaplin Branch, 198-1st Ave NE, PO Box 1090, Swift Current, SK S9H 3X3"
088942028,42028-889,"AFFINITY CREDIT UNION 2013, Scarth Street Branch, 2101 Scarth Street, Regina, SK S4P 2H9"
088942408,42408-889,"CREDIT UNION DEPOSIT GUARANTEE CORP, 2055 Albert Street, P.O. Box 3030, Regina, SK S4P 3G8"
088942598,42598-889,"CONEXUS CREDIT UNION, Sherwood Place Branch, 1960 Albert Street, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088942648,42648-889,"CONEXUS CREDIT UNION, Operations, 550 Henderson Dr, Regina, SK S4P 2T4"
088942838,42838-889,"STOUGHTON CREDIT UNION LIMITED, Box 420, Stoughton, SK S0G 4T0"
088942978,42978-889,"AFFINITY CREDIT UNION 2013, University Branch, PO Box 390 Sub PO #6, Saskatoon, SK S7N 0W0"
088943018,43018-889,"CROSSROADS CREDIT UNION, Wadena Branch, Box 639, Wadena, SK S0A 4J0"
088943158,43158-889,"HORIZON CREDIT UNION, Wolseley Branch, P.O. Box 98, Wolseley, SK S0G 5H0"
088943208,43208-889,"CONEXUS CREDIT UNION, Young Branch, Main Street, P.O. Box 160, Young, SK S0K 4Y0"
088943398,43398-889,"INNOVATION CREDIT UNION, Medstead Branch, P.O. Box 149, Medstead, SK S0M 1W0"
088943448,43448-889,"INNOVATION CREDIT UNION, Wheatland Mall Branch, 198-1st Ave NE, PO Box 1090, Swift Current, SK S9H 3X3"
088943588,43588-889,"AFFINITY CREDIT UNION 2013, Spectra Head Office, 833 Fourth Street, Estevan, SK S4A 0V8"
088943828,43828-889,"CONCENTRA FINANCIAL, Corporate Finance, 2055 Albert Street, Regina, SK S4P 3G8"
088943968,43968-889,"CONEXUS CREDIT UNION, Gardiner Park Branch, 570 University Park Drive, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088944198,44198-889,"CONEXUS CREDIT UNION, West Landing Branch, 570 University Park Drive, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088944248,44248-889,"CONEXUS CREDIT UNION, Deposit Services, 550 Henderson Dr., PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088944628,44628-889,"CONEXUS CREDIT UNION, Conexus Plaza, 1960 Albert Street, PO Box 1960 Stn Main, Regina, SK S4P 4T1"
088950138,50138-889,"INNOVATION CREDIT UNION, 12th Avenue Branch, 12th Avenue & 102nd Street, Box 638, North Battleford, SK S9A 2Y7"
088950278,50278-889,"PLAINSVIEW CREDIT UNION, Emerald Park Branch, 86 Great Plains Road, Emerald Park, SK S4L 1C3"
088950328,50328-889,"DIAMOND NORTH CREDIT UNION, Zenon Park Branch, P.O. Box 160, Zenon Park, SK S0E 1W0"
088950518,50518-889,"CHURCHBRIDGE CREDIT UNION, P.O. Box 260, Churchbridge, SK S0A 0M0"
088950658,50658-889,"DODSLAND & DISTRICT CREDIT UN. LTD., 201 2nd Avenue, P.O. Box 129, Dodsland, SK S0L 0V0"
088950708,50708-889,"EARL GREY CREDIT UNION LIMITED, P.O. Box 331, Earl Grey, SK S0G 1J0"
088951078,51078-889,"CONEXUS CREDIT UNION, Humboldt Branch, 716 Main St, P.O. Box 480, Humboldt, SK S0K 2A0"
088951318,51318-889,"AFFINITY CREDIT UNION 2013, Prince Albert Administration Office, 215 16th Street West, Prince Albert, SK S6V 3V4"
088951458,51458-889,"LUSELAND CREDIT UNION LIMITED, P.O. Box 518, Luseland, SK S0L 2A0"
088951508,51508-889,"INNOVATION CREDIT UNION, Mankota Branch, P.O. Box 67, Mankota, SK S0H 2W0"
088951698,51698-889,"CONEXUS CREDIT UNION, High Street Branch, 80 High St. W., PO Box 640, Moose Jaw, SK S6H 4P4"
088951888,51888-889,"RADIUS CREDIT UNION LTD, Ogema Branch, P.O. Box 339, Ogema, SK S0C 1Y0"
088952068,52068-889,"CONEXUS CREDIT UNION, City Centre Branch, 2800 2nd Avenue West, Prince Albert, SK S6V 5Z4"
088952118,52118-889,"ACCENT CREDIT UNION, QUILL LAKE, 78 Main Street, P.O. Box 520, Quill Lake, SK S0A 3E0"
088952498,52498-889,"AFFINITY CREDIT UNION 2013, Administration Centre, 902 7th Ave N, PO Box 1330, Saskatoon, SK S7K 3P4"
088952688,52688-889,"CONEXUS CREDIT UNION, Lumsden Branch, 370 James St, Box 800, Lumsden, SK S0G 3C0"
088952738,52738-889,"CONEXUS CREDIT UNION, Southey Branch, 205 Keats St, P.O. Box 159, Southey, SK S0G 4P0"
088952928,52928-889,"CYPRESS CREDIT UNION LIMITED, Tompkins Branch, P.O. Box 220, Tompkins, SK S0N 2S0"
088953058,53058-889,"AFFINITY CREDIT UNION 2013, Watson Branch, P.O. Box 190, Watson, SK S0K 4V0"
088953108,53108-889,"DIAMOND NORTH CREDIT UNION, White Fox Branch, P.O. Box 310, White Fox, SK S0J 3B0"
088953538,53538-889,"AFFINITY CREDIT UNION 2013, River Heights Branch, 7 Assiniboine Drive, Saskatoon, SK S7K 1H1"
088953728,53728-889,"AFFINITY CREDIT UNION 2013, Kamsack Head Office Branch, PO Box 1480, Kamsack, SK S0A 1S0"
088954098,54098-889,"CONEXUS CREDIT UNION, Duck Lake, 2800 2nd Ave West, Prince Albert, SK S6V 5Z4"
088954288,54288-889,"CONEXUS CREDIT UNION, Lemberg Branch, 326 Main St, PO Box 439, Lemberg, SK S0A 2B0"
088954338,54338-889,"CONEXUS CREDIT UNION, Support Office 2, PO Box 480, Humboldt, SK S0K 2A0"
088954478,54478-889,"INNOVATION CREDIT UNION, Gravelbourg Branch, PO Box 90, Gravelbourg, SK S0H 1X0"
088954528,54528-889,"INNOVATION CREDIT UNION, Gull Lake Branch, PO Box 178, Gull Lake, SK S0N 1A0"
088954668,54668-889,"INNOVATION CREDIT UNION, Frontier Branch, PO Box 240, Frontier, SK S0N 0W0"
088954718,54718-889,"AFFINITY CREDIT UNION 2013, Candle Lake Branch, PO Box 109, Candle Lake, SK S0J 3E0"
088954858,54858-889,"CONEXUS CREDIT UNION, Mortgage Buying Team, 2800 2 Avenue West, Prince Albert, SK S6V 5Z4"
088954908,54908-889,"INNOVATION CREDIT UNION, Dealer Finance Advice Centre, 198-1st Ave NE, Po Box 1090 stn Main, Swift Current, SK S9H"
"",,3X3
088960038,60038-889,"AFFINITY CREDIT UNION 2013, Admiral Branch, 399 Centre Street, P.O. Box 1359, Shaunavon, SK S0N 2M0"
088960178,60178-889,"AFFINITY CREDIT UNION 2013, Beaubier Branch, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088960228,60228-889,"PRAIRIE PRIDE CREDIT UNION, Alameda Branch, P.O. Box 37, Alameda, SK S0C 0A0"
088960368,60368-889,"CONEXUS CREDIT UNION, Guernsey Branch, P.O. Box 160, Guernsey, SK S0K 1W0"
088960418,60418-889,"AFFINITY CREDIT UNION 2013, Saskatoon/La CP, 124 3rd Avenue N., Saskatoon, SK S7K 5E5"
088960558,60558-889,"CONEXUS CREDIT UNION, Coronach Branch, 126 Center St, P.O. Box 60, Coronach, SK S0H 0Z0"
088960608,60608-889,"DIAMOND NORTH CREDIT UNION, Debden Branch, P.O. Box 100, Debden, SK S0J 0S0"
088960798,60798-889,"AFFINITY CREDIT UNION 2013, Lampman Branch, P.O. Box 450, Lampman, SK S0C 1N0"
088960848,60848-889,"STOUGHTON CREDIT UNION, Forget, Forget, SK S0C 0X0"
088960988,60988-889,"CONEXUS CREDIT UNION, Conexus Circle, 703 Circle Drive E, Saskatoon, SK S7K 0V1"
088961028,61028-889,"PRAIRIE CENTRE CREDIT UNION, Herbert Branch, Box 328, Herbert, SK S0H 2A0"
088961168,61168-889,"KERROBERT CREDIT UNION LIMITED, 445 Atlantic Avenue, Box 140, Kerrobert, SK S0L 1R0"
088961218,61218-889,"CROSSROADS CREDIT UNION, Margo, 110 Main Street, PO Box 208, Margo, SK S0A 2M0"
088961358,61358-889,"LEROY CREDIT UNION LIMITED, P.O. Box 130, Leroy, SK S0K 2P0"
088961408,61408-889,"SYNERGY CREDIT UNION LTD, Main Branch, 4907-50th Street, P.O. Box 798, Lloydminster, SK S9V 1C1"
088961598,61598-889,"AFFINITY CREDIT UNION 2013, Star City Branch, 902 7 Avenue North, P.O. Box 1330, Saskatoon, SK S7K 3P4"
088961648,61648-889,"CONEXUS CREDIT UNION, Middle Lake Branch, Main Street, P.O. Box 99, Middle Lake, SK S0K 2X0"
088961788,61788-889,"PRAIRIE CENTRE CREDIT UNION, Morse Branch, P.O. Box 269, Morse, SK S0H 3C0"
088961838,61838-889,"NEW COMMUNITY CREDIT UNION, 321-20th Street West, Saskatoon, SK S7M 0X1"
088961978,61978-889,"INNOVATION CREDIT UNION, Southside Branch, 198-1st Ave NE, PO Box 1090, Swift Current, SK S9H 3X3"
088962018,62018-889,"AFFINITY CREDIT UNION 2013, PORCUPINE PLAIN BRANCH, Box 189, Porcupine Plain, SK S0E 1H0"
088962158,62158-889,"CONEXUS CREDIT UNION, Commercial Business - Central, 716 Main St, Humboldt, SK S0K 2A0"
088962398,62398-889,"AFFINITY CREDIT UNION 2013, Hill Avenue, 3418 Hill Avenue, Regina, SK S4S 0W9"
088962448,62448-889,"AFFINITY CREDIT UNION 2013, Broadway Branch, 912 Broadway Avenue, Saskatoon, SK S7N 1B7"
088962638,62638-889,"CONEXUS CREDIT UNION, Wallace Branch, 904 Victoria Avenue, PO Box 1960 Stn Main, Regina, SK S4P 4M1"
088962778,62778-889,"CONEXUS CREDIT UNION, Spy Hill Branch, 200 Main St, P.O. Box 40, Spy Hill, SK S0A 3W0"
088962828,62828-889,"AFFINITY CREDIT UNION 2013, Carnduff Branch, PO Box 368, Carnduff, SK S0C 0S0"
088962968,62968-889,"UNITY CREDIT UNION LIMITED, 120 2nd Ave East, P.O. Box 370, Unity, SK S0K 4L0"
088963008,63008-889,"CONEXUS CREDIT UNION, Viceroy Branch, P.O. Box 207, Viceroy, SK S0H 4H0"
088963198,63198-889,"CORNERSTONE CREDIT UNION, Kelliher Branch, 401 2nd Avenue, P.O. Box 207, Kelliher, SK S0A 1V0"
088963248,63248-889,"CEAMS Association, 2055 Albert Street, P.O. Box 3030, Regina, SK S4P 3G8"
088963388,63388-889,"INNOVATION CREDIT UNION, Shell Lake Branch, P.O. Box 38, Shell Lake, SK S0J 2G0"
088963438,63438-889,"CONEXUS CREDIT UNION, Cudworth, 200 Main St, Prince Albert, SK S0K 1B0"
088963578,63578-889,"INNOVATION CREDIT UNION, BCU Admin, 1202, 102 Street, PO Box 638, North Battleford, SK S9A 2Y7"
088963958,63958-889,"PLAINSVIEW CREDIT UNION, Qu'appelle Branch, Box 210, Qu'Appelle, SK S0G 4A0"
088964188,64188-889,"INNOVATION CREDIT UNION, Northwest Branch, Box 310, Buffalo Narrows, SK S0M 0T0"
088964378,64378-889,"CONCENTRA FINANCIAL, Commercial and Corporate Solutions, 2055 Albert St, Box 3030, Regina, SK S4P 3G8"
